Host Id,Host Name,Id,Last Review,Name,Neighbourhood,Neighbourhood Group,Reviews Per Month,Room Type,Availability 365,Calculated Host Listings Count,Latitude,Longitude,Minimum Nights,Number Of Reviews,Price,Reviews_Per-Month_Final
7147060,Kathleen,28540171,6/21/2019,Central Harlem Home,Harlem,Manhattan,1.9,Private room,90,2,40.80212,-73.95732,2,5,95,1.9
187487947,Diego,28540537,5/29/2019,Cozy Loft Studio with Skylight!,Greenpoint,Brooklyn,3.47,Entire home/apt,0,6,40.73176,-73.95525,1,32,52,3.47
215403497,Rebecca,28540618,11/28/2018,Sweet studio in the heart of Nolita,Little Italy,Manhattan,0.32,Entire home/apt,179,1,40.71908,-73.99766,4,3,150,0.32
215392967,Rose,28540662,7/1/2019,Angels Haven,Bellerose,Queens,1.06,Private room,89,1,40.72415,-73.728,3,10,65,1.06
2268393,Javier & Jorge,28541165,6/5/2019,Budget cave!,Williamsburg,Brooklyn,0.52,Private room,0,2,40.70665,-73.94554,7,5,60,0.52
215407308,Hawk,28541238,6/16/2019,Spacious room with huge bay window & natural light,Sunnyside,Queens,2.04,Private room,138,3,40.7372,-73.92586,2,19,55,2.04
215407308,Hawk,28541768,5/7/2019,Cosy small room 15 mins away from Manhattan,Sunnyside,Queens,1.44,Private room,106,3,40.73829,-73.9274,3,14,49,1.44
12243051,Sonder,28542484,,Sonder | 21 Chelsea | Sophisticated 2BR + Rooftop,Chelsea,Manhattan,,Entire home/apt,302,96,40.74299,-73.99436,29,0,377,0
12243051,Sonder,28542784,9/25/2018,Sonder | 21 Chelsea | Lively 1BR + Rooftop,Chelsea,Manhattan,0.1,Entire home/apt,220,96,40.7425,-73.99427,29,1,249,0.1
7147060,Kathleen,28543617,6/30/2019,Private room in Airy Harlem Penthouse,Harlem,Manhattan,1.18,Private room,90,2,40.80256,-73.95581,2,11,100,1.18
921829,Ali,28543707,6/25/2019,Fab & huge room in historic bedstuy brownstone,Bedford-Stuyvesant,Brooklyn,1.75,Private room,340,1,40.6909,-73.93737,3,17,60,1.75
214678935,Kin,28544890,6/23/2019,Serene Spacious and Sun lit Master 5 mins to metro,Sunset Park,Brooklyn,3.79,Private room,352,3,40.64667,-74.01416,1,36,59,3.79
23120620,Jackie,28545860,10/14/2018,Affordable private queen room in Fresh Meadows,Flushing,Queens,0.22,Private room,90,5,40.73819,-73.81007,1,2,65,0.22
96735874,Ally,28547290,7/5/2019,Sunny room W/ Private bathroom -North Williamsburg,Williamsburg,Brooklyn,2.46,Private room,37,1,40.71969,-73.96427,1,23,120,2.46
179413160,Maria Fernanda,28548195,7/5/2019,"Modern, clean, NEW apt 1 block from train!",Cypress Hills,Brooklyn,0.85,Private room,57,1,40.67974,-73.88374,1,8,45,0.85
7720459,Angie,28550680,6/26/2019,Bright Room w own Bathroom & Views. Central Park.,Harlem,Manhattan,3.69,Private room,58,1,40.80459,-73.9558,5,33,150,3.69
175180318,Gúney,28554405,7/4/2019,Shared place by Theater district in Manhattan west,Hell's Kitchen,Manhattan,1.11,Shared room,169,6,40.76538,-73.98779,1,11,90,1.11
21124300,Simon,28558474,7/7/2019,Cozy apartment separated bedroom - Near Manhattan,Fort Greene,Brooklyn,0.83,Entire home/apt,14,1,40.68803,-73.973,2,8,140,0.83
44753370,Sanjeev,28558930,9/16/2018,Cosy home in Bushwick..25 minutes into Manhattan!,Bushwick,Brooklyn,0.1,Private room,0,1,40.70543,-73.91935,6,1,50,0.1
67395042,Omar,28559951,6/9/2019,"Small, Cozy room in Central Harlem neighborhood",Harlem,Manhattan,5.54,Private room,66,1,40.82306,-73.94046,1,46,70,5.54
14383179,Dan,28560196,4/24/2019,Good 2-bedroom in Bushwick!,Bushwick,Brooklyn,0.44,Entire home/apt,0,1,40.70037,-73.92408,5,4,90,0.44
6066958,Hannah,28560281,11/11/2018,Theatre District Apartment,Hell's Kitchen,Manhattan,1.01,Private room,0,1,40.76309,-73.99154,1,10,125,1.01
92523072,Bill,28560837,7/3/2019,Rock Rock Rockaway Beach House,Rockaway Beach,Queens,7.24,Entire home/apt,97,1,40.58862,-73.81276,2,14,150,7.24
83343316,Jamie,28560966,11/25/2018,New York Apartment,Kips Bay,Manhattan,0.26,Private room,45,1,40.73954,-73.98185,2,2,150,0.26
2570601,Thirza,28561160,3/16/2019,"New York - Private room, perfect location",Upper West Side,Manhattan,0.8,Private room,0,1,40.7855,-73.97584,2,7,98,0.8
26045887,Ivy,28561620,6/19/2019,Clean and private room in Murray Hill,Murray Hill,Manhattan,3.79,Private room,180,2,40.74844,-73.97344,1,36,120,3.79
1119058,Ruben,28561904,6/23/2019,Brand new uber-clean minimalist Bushwick 1BR,Bushwick,Brooklyn,1.76,Entire home/apt,0,1,40.70473,-73.92662,4,17,100,1.76
14904449,Joseph,28561906,6/23/2019,Spacious Modern Brooklyn Studio,Crown Heights,Brooklyn,0.93,Entire home/apt,15,1,40.67347,-73.95833,2,9,110,0.93
45466335,Boris,28563801,7/6/2019,"Stylish, convenient, renovated- 2 min to subway -",Harlem,Manhattan,4.62,Entire home/apt,301,2,40.82195,-73.9368,1,36,250,4.62
215577249,Charlie And Selena,28564157,5/15/2019,1Ample room for groups in bushwick,Bushwick,Brooklyn,2.93,Private room,348,8,40.69316,-73.90445,2,29,65,2.93
215577249,Charlie And Selena,28564317,6/24/2019,1Brooklyn budget room in bushwick,Bushwick,Brooklyn,2.82,Private room,349,8,40.69198,-73.9038,2,26,65,2.82
215577249,Charlie And Selena,28564366,6/5/2019,1Cosy room for solo/couple in bushwick,Bushwick,Brooklyn,2.48,Private room,362,8,40.69326,-73.90431,2,22,50,2.48
215577249,Charlie And Selena,28564408,6/7/2019,1Dynamic private room in bushwick,Bushwick,Brooklyn,2.8,Private room,362,8,40.69256,-73.90457,2,26,65,2.8
48303314,Gaurab,28565170,7/2/2019,Private room+bathroom Only 20mins to Midtown NYC!,Woodside,Queens,2.23,Private room,16,1,40.74909,-73.90915,2,21,35,2.23
215591956,Magdalena,28565575,6/23/2019,Central & Cozy Brooklyn Home,East New York,Brooklyn,2.38,Entire home/apt,48,1,40.67111,-73.87083,2,22,160,2.38
203266238,Steve,28567040,,Bronx House #4_3,Morris Park,Bronx,,Private room,365,5,40.85362,-73.85011,5,0,65,0
39174150,Keanna,28568117,6/13/2019,Harlem Heights Suite,Harlem,Manhattan,2.35,Private room,38,3,40.82445,-73.95218,2,21,200,2.35
15617507,Stella,28574888,5/19/2019,Guest Studio at Stella's place,Morris Park,Bronx,2.29,Entire home/apt,208,3,40.85105,-73.86049,2,20,60,2.29
1521811,Colleen,28578651,10/6/2018,Sunny Private bedroom in prime Greenpoint,Greenpoint,Brooklyn,0.11,Private room,11,1,40.72749,-73.95217,5,1,53,0.11
137358866,Kazuya,28578931,5/31/2019,Sunnyside RM. Reasonable price. Great for commute!,Sunnyside,Queens,0.3,Private room,201,103,40.73998,-73.92143,30,2,38,0.3
141734227,Brian,28580323,3/31/2019,Writer's nook in the center of Greenpoint !!!,Greenpoint,Brooklyn,1.2,Private room,0,1,40.73128,-73.95358,1,11,99,1.2
62659791,Chiz,28580426,,Rooftop Vibes for small events,Crown Heights,Brooklyn,,Shared room,363,2,40.67814,-73.95292,1,0,149,0
10301127,Elizabeth,28581563,,Peace and quiet in the center of it all,Upper West Side,Manhattan,,Private room,0,1,40.77399,-73.97861,30,0,140,0
63056614,Ana,28582698,7/5/2019,"Private Studio, 5 minutes from JFK",Jamaica,Queens,4.44,Entire home/apt,123,1,40.67189,-73.77769,2,40,65,4.44
137817563,Tal & Amarelle,28582815,5/12/2019,"Bright, spacious 2BR in classic brownstone",Bedford-Stuyvesant,Brooklyn,0.51,Entire home/apt,156,4,40.683,-73.93669,28,1,110,0.51
2646237,Ny,28583186,7/5/2019,Fabulous Bed-Stuy Brownstone Garden Apartment,Bedford-Stuyvesant,Brooklyn,2.33,Entire home/apt,134,1,40.6909,-73.92662,3,18,140,2.33
215727176,Christine,28583260,10/9/2018,Cozy Private Home Space  in Gorgeous Neighborhood,Bayside,Queens,0.11,Entire home/apt,112,1,40.74933,-73.76821,3,1,175,0.11
137817563,Tal & Amarelle,28583593,6/28/2019,"Elegant, Loft-like 1BR in a historic brownstone",Bedford-Stuyvesant,Brooklyn,0.32,Entire home/apt,212,4,40.68301,-73.93657,28,2,115,0.32
50462097,Jirayus,28584472,7/5/2019,Art gallery apartment in the center of Manhattan,Hell's Kitchen,Manhattan,4.29,Entire home/apt,200,1,40.76435,-73.9875,2,35,199,4.29
42601145,Eva,28584690,6/27/2019,Upper East Cozy Apt,Upper East Side,Manhattan,4.97,Private room,8,1,40.77481,-73.95558,1,48,60,4.97
92733485,Vitaly,28584877,10/16/2018,Cozy bedroom available in best area of Brooklyn!,Downtown Brooklyn,Brooklyn,0.54,Private room,0,1,40.69164,-73.99055,1,5,50,0.54
23354644,Nancy,28585042,7/5/2019,Lovely Room in the heart of the East Village,East Village,Manhattan,1,Private room,38,3,40.72977,-73.98529,2,1,78,1
172741,Kate,28585119,5/27/2019,Brooklyn Hot Spot with all the Fixins!,Prospect-Lefferts Gardens,Brooklyn,1.06,Private room,37,1,40.66089,-73.9625,1,5,70,1.06
102180676,Sarah,28585982,,Large apartment walking distance to Williamsburg,Greenpoint,Brooklyn,,Private room,49,1,40.72493,-73.93976,4,0,120,0
26585911,Shola,28586482,4/7/2019,Private room in 2 bdrm apt. Near Gateway Ctr. Mall,East New York,Brooklyn,0.31,Private room,281,1,40.66018,-73.86607,1,3,125,0.31
215759678,Andrew,28587071,7/3/2019,Private Bedroom in Queens at St. John's University,Jamaica Estates,Queens,3.35,Private room,233,1,40.71987,-73.79816,2,30,35,3.35
80933709,Jacqueline,28587227,6/10/2019,Private Studio near LaGuardia Airport and Mahattan,East Elmhurst,Queens,2.83,Private room,35,2,40.76533,-73.87873,3,27,54,2.83
18022132,Jo,28587590,1/7/2019,"Stay in my spacious, clean and quiet abode.",Long Island City,Queens,0.16,Private room,39,1,40.74523,-73.94973,4,1,175,0.16
215765235,Julia,28587806,5/27/2019,New York City  Apartment,NoHo,Manhattan,0.7,Entire home/apt,362,1,40.72503,-73.99252,5,1,500,0.7
215778245,Jessy & Christian,28589725,6/27/2019,"CAMAS PARA MUJERES VIAJERAS EN QUEENS,(Only Women)",Corona,Queens,1.77,Shared room,330,6,40.74056,-73.86446,2,15,25,1.77
215778245,Jessy & Christian,28590307,7/1/2019,SALA/CAMA PARA MUJERES VIAJERAS (WOMEN ONLY),Corona,Queens,2.58,Shared room,352,6,40.73888,-73.86618,2,21,26,2.58
36383387,Suleidy,28600360,7/7/2019,Cozy studio near the beach and St. John’s hospital,Far Rockaway,Queens,4.52,Entire home/apt,129,1,40.60106,-73.75154,1,11,63,4.52
4166822,Kay,28600950,6/4/2019,Wonderful and bright 1BR steps from Central Park,Upper West Side,Manhattan,1.78,Entire home/apt,0,1,40.79012,-73.96896,3,14,127,1.78
215869827,Isabelle,28602842,,Amazing 2Bed apt in Union Square,East Village,Manhattan,,Entire home/apt,180,1,40.73245,-73.98535,30,0,300,0
12243051,Sonder,28603871,6/1/2019,Sonder | Madison Ave | Sophisticated Studio + Gym,Midtown,Manhattan,0.79,Entire home/apt,332,96,40.74716,-73.98454,29,1,225,0.79
12243051,Sonder,28604409,,Sonder | Madison Ave | Convenient Studio + Gym,Midtown,Manhattan,,Entire home/apt,250,96,40.74653,-73.98481,29,0,209,0
215884830,Magdalena,28604793,6/28/2019,6MinTrainMasterRoom/MaimonidesLutheranIndustryCity,Sunset Park,Brooklyn,2.07,Private room,162,4,40.65012,-74.00603,1,20,60,2.07
110213244,Russ,28605855,5/12/2019,Martha's Guest Room,South Slope,Brooklyn,0.42,Private room,362,1,40.66209,-73.98671,1,4,47,0.42
22154340,Rachele,28606263,2/4/2019,Gorgeous 1 Bedroom on the Park,Fort Greene,Brooklyn,0.19,Entire home/apt,0,1,40.68892,-73.97329,3,1,195,0.19
215897007,Joana,28606376,6/9/2019,Bedroom Apartment in the Heart of Manhattan,Murray Hill,Manhattan,1.49,Private room,308,1,40.74536,-73.97506,2,13,355,1.49
9731301,Arq,28606397,3/31/2019,"Affordable Couch-Surfing, Near All",Jackson Heights,Queens,0.32,Shared room,365,1,40.75011,-73.89113,1,2,70,0.32
119669058,Melissa,28606853,7/2/2019,Bedroom 7 bed A.,Bedford-Stuyvesant,Brooklyn,1.33,Shared room,365,34,40.69313,-73.95533,1,13,39,1.33
19303369,Hiroki,28607153,6/30/2019,Renovated Dining(2019) 5min to 74st Express subway,Jackson Heights,Queens,0.56,Private room,32,37,40.74951,-73.89378,30,2,35,0.56
119669058,Melissa,28607761,5/20/2019,Bedroom 7 Bed B,Bedford-Stuyvesant,Brooklyn,0.62,Shared room,343,34,40.69238,-73.95724,2,6,39,0.62
12243051,Sonder,28607874,,Sonder | Madison Ave | Spacious Studio + Gym,Midtown,Manhattan,,Entire home/apt,365,96,40.74584,-73.98474,29,0,237,0
214871546,Dion,28608063,6/30/2019,South Bronx Oasis - Stunning 1 Bedroom Apartment,Longwood,Bronx,6.8,Entire home/apt,301,1,40.82718,-73.90241,2,58,90,6.8
12243051,Sonder,28608084,,Sonder | Madison Ave | Simple Studio + Gym,Midtown,Manhattan,,Entire home/apt,291,96,40.74712,-73.98461,29,0,254,0
119669058,Melissa,28608251,6/9/2019,Bedroom 7 Bed C,Bedford-Stuyvesant,Brooklyn,1.36,Shared room,359,34,40.69232,-73.95654,3,13,39,1.36
119669058,Melissa,28608462,6/13/2019,Bedroom 7 Bed D,Bedford-Stuyvesant,Brooklyn,1.36,Shared room,365,34,40.69245,-73.95657,1,13,39,1.36
141300,Mel,28608920,5/6/2019,Chic modern studio,Upper West Side,Manhattan,0.88,Entire home/apt,87,1,40.78581,-73.97179,1,8,165,0.88
205530337,Nina,28609526,6/22/2019,Beautiful Bedroom in a brand new apartment! 3L-1,Ridgewood,Queens,0.48,Private room,248,8,40.70279,-73.90601,30,4,45,0.48
215922295,Muneeb,28609705,6/5/2019,20 mins from Manhattan. 10 mins frm S.I. ferry.,Rosebank,Staten Island,1,Entire home/apt,244,1,40.61088,-74.07327,5,8,200,1
135150441,Savannah,28609762,12/22/2018,Sun Filled Oasis,Bedford-Stuyvesant,Brooklyn,0.15,Private room,325,1,40.68987,-73.94484,4,1,80,0.15
215387072,Mr. G,28610567,7/4/2019,Nice Clean Official Cozy Suite 2 In Brooklyn,Bedford-Stuyvesant,Brooklyn,2.26,Private room,365,3,40.68003,-73.91181,3,17,65,2.26
150439529,Marina,28611271,5/26/2019,Cozy Room in Steinway st. with a firescape view!,Astoria,Queens,0.68,Private room,63,1,40.76677,-73.91315,4,6,70,0.68
45835291,Shareef,28611623,6/19/2019,"Jazz, Harlem, Home :)",Harlem,Manhattan,3.88,Private room,299,6,40.82253,-73.95525,8,37,53,3.88
215951448,Gulshan,28613110,7/4/2019,Apt in Bronx near 6 train 20 min Manhattan or LGA.,Soundview,Bronx,5.61,Entire home/apt,326,1,40.8289,-73.86219,1,54,87,5.61
215884830,Magdalena,28613174,6/21/2019,6MinTrainLivingRoomMaimonidesLutheranIndustryCity,Sunset Park,Brooklyn,2.28,Private room,169,4,40.65167,-74.00624,1,22,50,2.28
215884830,Magdalena,28614344,7/1/2019,6MinTrainBackRoom/Maimonides-Lutheran industryCity,Sunset Park,Brooklyn,1.87,Private room,161,4,40.65135,-74.00487,1,18,55,1.87
20745804,Guy,28614707,11/26/2018,"Artist's nest, in the heart of the East Village",East Village,Manhattan,0.24,Entire home/apt,0,1,40.72707,-73.9853,3,2,240,0.24
9299046,Frederik,28615793,6/24/2019,Private bedroom in 4 bedroom apt. in Tribeca,Civic Center,Manhattan,0.6,Private room,25,1,40.71638,-74.00419,5,5,120,0.6
215967566,Sunny,28616009,7/3/2019,GREAT 3 BR Home Mins. From Manhattan !!!!!!!,Jackson Heights,Queens,4.01,Entire home/apt,49,1,40.75091,-73.87818,2,38,225,4.01
89728139,Tanya,28616435,6/1/2019,^^SWEET DEAL in NYC^,Harlem,Manhattan,1.56,Private room,179,1,40.82714,-73.93888,3,15,89,1.56
214694658,Damon,28616686,6/24/2019,Newly Remodeled Room !!! downtown brooklyn,Fort Greene,Brooklyn,9.41,Private room,254,1,40.69439,-73.97319,1,90,65,9.41
97546900,Regina,28625897,6/23/2019,"Near A/C/L/3 trains! Two comfy beds, good vibes.",Brownsville,Brooklyn,3.45,Private room,20,1,40.6676,-73.90954,2,33,75,3.45
14515065,Vanessa,28626448,7/3/2019,Sunny penthouse studio in Brooklyn,Bushwick,Brooklyn,8.4,Entire home/apt,46,2,40.69845,-73.93609,1,79,108,8.4
202818204,Andres,28627156,5/11/2019,Cozy Room near Manhattan NYC,Long Island City,Queens,0.82,Private room,3,1,40.74942,-73.93658,1,8,75,0.82
216032427,Maneh,28627384,6/23/2019,Times Square True NY Style Home With All Cultures!,Hell's Kitchen,Manhattan,3.46,Private room,124,1,40.76357,-73.98906,2,31,150,3.46
137358866,Kazuya,28627947,,Astoria Couples RM w/ Lovely Furniture. Own bath.,Astoria,Queens,,Private room,215,103,40.76708,-73.92451,30,0,60,0
56750914,Elliot,28628675,6/25/2019,A quiet and spacious haven in the Lower East Side,East Village,Manhattan,2.97,Private room,0,1,40.72296,-73.98184,2,28,150,2.97
202074215,Michael,28631359,6/24/2019,Brooklyn Apartment 2,Bedford-Stuyvesant,Brooklyn,4.88,Entire home/apt,23,2,40.6843,-73.91985,3,47,89,4.88
216061803,Joe,28631715,4/22/2019,Williamsburg Home with a View,Williamsburg,Brooklyn,0.98,Entire home/apt,0,1,40.71672,-73.95484,2,3,180,0.98
16624745,Katie,28632449,,Entire 2 Bedroom Apartment — Murray Hill NYC,Murray Hill,Manhattan,,Entire home/apt,92,3,40.74704,-73.97356,30,0,250,0
137358866,Kazuya,28632837,,Lovely RM in Astoria with great location.,Astoria,Queens,,Private room,216,103,40.76655,-73.92463,30,0,51,0
67987135,Siyi,28633104,2/27/2019,3rd FL Private 2BR apartment with dinning room,Bedford-Stuyvesant,Brooklyn,1.05,Entire home/apt,7,9,40.6917,-73.93681,1,10,139,1.05
25617559,Erin,28634470,1/5/2019,Beautiful Garden Apt in Prime Bushwick,Bushwick,Brooklyn,0.73,Entire home/apt,0,1,40.7042,-73.9259,4,6,89,0.73
88111418,Micheline,28635035,6/20/2019,Beautiful garden apartment,St. Albans,Queens,1.31,Entire home/apt,323,1,40.69113,-73.75524,3,12,70,1.31
216086952,Troy,28635287,6/30/2019,Brooklyn Studio Apartment,Bedford-Stuyvesant,Brooklyn,2.23,Entire home/apt,87,1,40.69113,-73.9273,1,21,99,2.23
216090534,Sophie,28635684,6/23/2019,Room with Amazing View in Manhattan!,Hell's Kitchen,Manhattan,4.15,Private room,243,2,40.76539,-73.99145,2,38,150,4.15
6332730,Nita,28635863,,Fabulous West Village Modern Luxury,Greenwich Village,Manhattan,,Entire home/apt,365,1,40.7348,-73.99785,90,0,400,0
697469,Grace,28636781,4/21/2019,Clinton Hill Heavenly Haven - shared,Clinton Hill,Brooklyn,0.62,Private room,174,1,40.69288,-73.96101,3,6,69,0.62
216090534,Sophie,28637001,6/21/2019,"Room with a View, Next to Times Square!",Hell's Kitchen,Manhattan,4.25,Private room,256,2,40.76282,-73.98847,2,38,145,4.25
102466916,Luca And Kameko,28637635,,Room 3 (4R),Harlem,Manhattan,,Private room,198,6,40.80731,-73.94516,30,0,53,0
2605122,Jessica,28637994,10/30/2018,Spacious Room in Upper Manhattan,Harlem,Manhattan,0.33,Private room,0,1,40.8072,-73.94513,28,3,55,0.33
7505271,Simone,28638855,12/30/2018,Cute & Cozy Studio in the BEST part of BK,Greenpoint,Brooklyn,0.92,Private room,0,1,40.72586,-73.94466,1,8,99,0.92
56656728,Bret,28640338,7/6/2019,Luxury Apartment/ Wall Street,Financial District,Manhattan,5.82,Entire home/apt,1,5,40.7112,-74.0094,1,51,209,5.82
95415432,Molly,28640741,,Airy Brooklyn Artist's Loft,Williamsburg,Brooklyn,,Entire home/apt,43,1,40.71621,-73.96407,4,0,280,0
214923987,Nadira,28641018,6/23/2019,Heart of Astoria,Ditmars Steinway,Queens,2.13,Private room,89,1,40.77643,-73.91156,4,19,55,2.13
63953718,Chai,28641288,11/15/2018,TOWN HOME ONE,Elmhurst,Queens,0.33,Private room,0,1,40.73137,-73.87193,2,3,69,0.33
216136826,Shawn,28642074,7/2/2019,Cozy BX Corner,Wakefield,Bronx,1.62,Private room,347,1,40.8878,-73.85372,2,13,47,1.62
12672019,Elizabeth,28642335,6/28/2019,Cozy/Clean/ Private Bedroom in Uptown Manhattan.,Washington Heights,Manhattan,2.47,Private room,255,1,40.83766,-73.94045,5,23,65,2.47
2871975,Padraig,28642660,6/30/2019,Private furnished bedroom in Williamsburg,Williamsburg,Brooklyn,0.74,Private room,31,1,40.70973,-73.96405,5,3,65,0.74
9698896,Sanyam,28642786,5/29/2019,Excellent Loc best value Midtown studio/nearMacy’s,Midtown,Manhattan,0.62,Entire home/apt,0,1,40.74971,-73.98682,2,6,108,0.62
17486626,Alessandro,28643600,6/24/2019,Waterfront condo with swimming pool,Williamsburg,Brooklyn,1.52,Private room,3,2,40.71953,-73.96401,2,14,70,1.52
162974717,Samantha,28644822,5/22/2019,Home of the artists,Prospect-Lefferts Gardens,Brooklyn,1.62,Private room,0,1,40.65787,-73.95927,1,15,60,1.62
137358866,Kazuya,28646412,,Astoria Queens. A Perfect Room to Stay in 3BR2BA,Astoria,Queens,,Private room,246,103,40.768,-73.92388,30,0,45,0
26377263,Stat,28647979,,"Home For Medical Professionals - ""The Tesla""",East Flatbush,Brooklyn,,Private room,138,43,40.65246,-73.93791,30,0,57,0
15105613,Elizabeth,28652436,12/9/2018,"Large bedroom in Sunny 2-Bed, 1-Bath",Upper East Side,Manhattan,0.14,Private room,236,1,40.77713,-73.95096,30,1,70,0.14
191849342,Joseph,28654606,6/22/2019,Warm Duplex Townhouse,Crown Heights,Brooklyn,1.32,Entire home/apt,247,1,40.67177,-73.95334,4,9,500,1.32
20990306,Elizabeth,28655675,6/19/2019,Williamsburg 1 Private Queen Bedroom and Bathroom,Williamsburg,Brooklyn,3.38,Private room,1,2,40.71257,-73.94946,2,32,95,3.38
213816392,DuChess,28656163,6/28/2019,Celebrity Home Artistic Master Bdrm,Queens Village,Queens,2.47,Private room,351,3,40.70649,-73.74517,1,24,41,2.47
3606458,Mathew,28656606,,UWS 1 bedroom near everything,Upper West Side,Manhattan,,Entire home/apt,358,2,40.79517,-73.97392,1,0,300,0
137817563,Tal & Amarelle,28657242,,Charming and spacious duplex in classic brownstone,Bedford-Stuyvesant,Brooklyn,,Entire home/apt,173,4,40.68161,-73.93811,28,0,140,0
196211856,Tarun,28658564,5/5/2019,Perfectly located UWS - Cool Clean studio,Upper West Side,Manhattan,0.53,Entire home/apt,0,1,40.77771,-73.98023,5,4,145,0.53
216235179,Nina,28658731,5/4/2019,Gorgeous Bedroom in the heart of Bushwick Him-2L-1,Bushwick,Brooklyn,0.45,Private room,342,17,40.69952,-73.91868,30,1,55,0.45
23871497,Jay,28659172,7/1/2019,Spacious/comfortable/detailed/eclectic  apartment,Jackson Heights,Queens,1.31,Entire home/apt,31,1,40.75154,-73.8907,3,12,95,1.31
216235179,Nina,28659175,,Spacious Private Bedroom in the heart of Bushwick!,Bushwick,Brooklyn,,Private room,327,17,40.69933,-73.92079,30,0,50,0
